timestamp_utc,machine_id,project_commit,allocator_version,allocator_commit,workload,scale,allocator,run_number,repetitions,arg1,arg2,elapsed_seconds,user_seconds,system_seconds,cpu_percent,peak_memory_bytes,major_faults,minor_faults,voluntary_context_switches,involuntary_context_switches,checksum,exit_code,status,stdout_log,stderr_log,time_log
2026-09-08T22:24:51Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,list,medium,regular,1,43,3512841,,8342.000000,8331.88,10.48,100.004,462454784,6,4868240,1145,6405,1541966748840417294,0,success,run-logs/list/medium/regular_run_1.stdout.txt,run-logs/list/medium/regular_run_1.stderr.txt,run-logs/list/medium/regular_run_1.time.txt
2026-09-08T22:24:51Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,list,medium,overloaded,1,43,3512841,,9347.000000,9340.65,6.83,100.005,1180979200,9,82761,1164,6851,1541966748840417294,0,success,run-logs/list/medium/overloaded_run_1.stdout.txt,run-logs/list/medium/overloaded_run_1.stderr.txt,run-logs/list/medium/overloaded_run_1.time.txt
2026-09-08T22:24:52Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,list,medium,regular,2,43,3512841,,8357.000000,8347.41,10.42,100.010,462454784,6,4867750,1138,7253,1541966748840417294,0,success,run-logs/list/medium/regular_run_2.stdout.txt,run-logs/list/medium/regular_run_2.stderr.txt,run-logs/list/medium/regular_run_2.time.txt
2026-09-08T22:24:52Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,list,medium,overloaded,2,43,3512841,,9374.000000,9366.48,6.92,99.994,1180979200,5,82743,1143,7991,1541966748840417294,0,success,run-logs/list/medium/overloaded_run_2.stdout.txt,run-logs/list/medium/overloaded_run_2.stderr.txt,run-logs/list/medium/overloaded_run_2.time.txt
2026-09-08T22:24:52Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,list,medium,regular,3,43,3512841,,8306.000000,8295.51,10.55,100.001,462458880,1,4868141,1134,8339,1541966748840417294,0,success,run-logs/list/medium/regular_run_3.stdout.txt,run-logs/list/medium/regular_run_3.stderr.txt,run-logs/list/medium/regular_run_3.time.txt
2026-09-08T22:24:52Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,list,medium,overloaded,3,43,3512841,,9407.000000,9401.16,7.03,100.013,1180983296,6,82716,1137,7120,1541966748840417294,0,success,run-logs/list/medium/overloaded_run_3.stdout.txt,run-logs/list/medium/overloaded_run_3.stderr.txt,run-logs/list/medium/overloaded_run_3.time.txt
2026-09-08T22:24:52Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,list,medium,regular,4,43,3512841,,8396.000000,8385.53,10.73,100.003,462446592,6,4868180,1135,7787,1541966748840417294,0,success,run-logs/list/medium/regular_run_4.stdout.txt,run-logs/list/medium/regular_run_4.stderr.txt,run-logs/list/medium/regular_run_4.time.txt
2026-09-08T22:24:52Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,list,medium,overloaded,4,43,3512841,,9346.000000,9339.50,7.33,100.009,1180975104,8,82936,1147,6261,1541966748840417294,0,success,run-logs/list/medium/overloaded_run_4.stdout.txt,run-logs/list/medium/overloaded_run_4.stderr.txt,run-logs/list/medium/overloaded_run_4.time.txt
2026-09-08T22:24:52Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,list,medium,regular,5,43,3512841,,8345.000000,8335.30,10.25,100.007,462458880,6,4867960,1146,6246,1541966748840417294,0,success,run-logs/list/medium/regular_run_5.stdout.txt,run-logs/list/medium/regular_run_5.stderr.txt,run-logs/list/medium/regular_run_5.time.txt
2026-09-08T22:24:52Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,list,medium,overloaded,5,43,3512841,,9343.000000,9337.12,6.82,100.010,1180975104,4,82743,1135,7252,1541966748840417294,0,success,run-logs/list/medium/overloaded_run_5.stdout.txt,run-logs/list/medium/overloaded_run_5.stderr.txt,run-logs/list/medium/overloaded_run_5.time.txt
2026-09-08T19:48:00Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,list,short,regular,1,1,3512841,,190.860000,190.50,0.34,99.990,462438400,1,113342,75,107,1541966748840417294,0,success,run-logs/list/short/regular_run_1.stdout.txt,run-logs/list/short/regular_run_1.stderr.txt,run-logs/list/short/regular_run_1.time.txt
2026-09-08T19:48:00Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,list,short,overloaded,1,1,3512841,,216.740000,216.43,0.40,100.042,1180995584,1,2049,74,82,1541966748840417294,0,success,run-logs/list/short/overloaded_run_1.stdout.txt,run-logs/list/short/overloaded_run_1.stderr.txt,run-logs/list/short/overloaded_run_1.time.txt
2026-09-08T19:48:00Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,list,short,regular,2,1,3512841,,192.460000,192.13,0.27,99.969,462438400,0,113334,61,515,1541966748840417294,0,success,run-logs/list/short/regular_run_2.stdout.txt,run-logs/list/short/regular_run_2.stderr.txt,run-logs/list/short/regular_run_2.time.txt
2026-09-08T19:48:00Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,list,short,overloaded,2,1,3512841,,216.710000,216.34,0.46,100.042,1180950528,2,2051,71,148,1541966748840417294,0,success,run-logs/list/short/overloaded_run_2.stdout.txt,run-logs/list/short/overloaded_run_2.stderr.txt,run-logs/list/short/overloaded_run_2.time.txt
2026-09-08T19:48:01Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,list,short,regular,3,1,3512841,,192.510000,192.05,0.41,99.974,462438400,0,113336,57,243,1541966748840417294,0,success,run-logs/list/short/regular_run_3.stdout.txt,run-logs/list/short/regular_run_3.stderr.txt,run-logs/list/short/regular_run_3.time.txt
2026-09-08T19:48:01Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,list,short,overloaded,3,1,3512841,,214.880000,214.58,0.43,100.060,1180942336,0,2044,62,113,1541966748840417294,0,success,run-logs/list/short/overloaded_run_3.stdout.txt,run-logs/list/short/overloaded_run_3.stderr.txt,run-logs/list/short/overloaded_run_3.time.txt
2026-09-08T19:48:01Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,list,short,regular,4,1,3512841,,189.590000,189.25,0.34,100.000,462438400,0,113343,60,144,1541966748840417294,0,success,run-logs/list/short/regular_run_4.stdout.txt,run-logs/list/short/regular_run_4.stderr.txt,run-logs/list/short/regular_run_4.time.txt
2026-09-08T19:48:01Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,list,short,overloaded,4,1,3512841,,216.480000,216.14,0.43,100.042,1180942336,0,2049,59,111,1541966748840417294,0,success,run-logs/list/short/overloaded_run_4.stdout.txt,run-logs/list/short/overloaded_run_4.stderr.txt,run-logs/list/short/overloaded_run_4.time.txt
2026-09-08T19:48:01Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,list,short,regular,5,1,3512841,,191.670000,191.28,0.36,99.984,462241792,0,113326,58,149,1541966748840417294,0,success,run-logs/list/short/regular_run_5.stdout.txt,run-logs/list/short/regular_run_5.stderr.txt,run-logs/list/short/regular_run_5.time.txt
2026-09-08T19:48:01Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,list,short,overloaded,5,1,3512841,,217.220000,216.84,0.45,100.032,1180950528,1,2052,59,261,1541966748840417294,0,success,run-logs/list/short/overloaded_run_5.stdout.txt,run-logs/list/short/overloaded_run_5.stderr.txt,run-logs/list/short/overloaded_run_5.time.txt
2026-09-08T01:15:36Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,matrix,long,regular,1,117,360,,23188.000000,23140.88,47.53,100.002,274137088,18,24482020,3138,34527,4.8968250157139115e+119,0,success,run-logs/matrix/long/regular_run_1.stdout.txt,run-logs/matrix/long/regular_run_1.stderr.txt,run-logs/matrix/long/regular_run_1.time.txt
2026-09-08T01:15:36Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,matrix,long,overloaded,1,117,360,,25451.000000,25448.50,2.57,100.000,285134848,24,158427,3075,12176,4.8968250157139115e+119,0,success,run-logs/matrix/long/overloaded_run_1.stdout.txt,run-logs/matrix/long/overloaded_run_1.stderr.txt,run-logs/matrix/long/overloaded_run_1.time.txt
2026-09-08T01:15:36Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,matrix,long,regular,2,117,360,,23170.000000,23122.49,46.53,99.996,274128896,15,24481914,3086,33413,4.8968250157139115e+119,0,success,run-logs/matrix/long/regular_run_2.stdout.txt,run-logs/matrix/long/regular_run_2.stderr.txt,run-logs/matrix/long/regular_run_2.time.txt
2026-09-08T01:15:36Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,matrix,long,overloaded,2,117,360,,25384.000000,25381.36,2.53,100.000,285134848,23,159457,3110,10916,4.8968250157139115e+119,0,success,run-logs/matrix/long/overloaded_run_2.stdout.txt,run-logs/matrix/long/overloaded_run_2.stderr.txt,run-logs/matrix/long/overloaded_run_2.time.txt
2026-09-08T01:15:36Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,matrix,long,regular,3,117,360,,23234.000000,23185.65,47.53,99.996,274132992,15,24482603,3101,33647,4.8968250157139115e+119,0,success,run-logs/matrix/long/regular_run_3.stdout.txt,run-logs/matrix/long/regular_run_3.stderr.txt,run-logs/matrix/long/regular_run_3.time.txt
2026-09-08T01:15:36Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,matrix,long,overloaded,3,117,360,,25433.000000,25431.93,2.57,100.006,285134848,22,157918,3090,10913,4.8968250157139115e+119,0,success,run-logs/matrix/long/overloaded_run_3.stdout.txt,run-logs/matrix/long/overloaded_run_3.stderr.txt,run-logs/matrix/long/overloaded_run_3.time.txt
2026-09-08T01:15:36Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,matrix,long,regular,4,117,360,,23178.000000,23130.56,47.29,99.999,274145280,23,24482859,3061,33524,4.8968250157139115e+119,0,success,run-logs/matrix/long/regular_run_4.stdout.txt,run-logs/matrix/long/regular_run_4.stderr.txt,run-logs/matrix/long/regular_run_4.time.txt
2026-09-08T01:15:36Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,matrix,long,overloaded,4,117,360,,25417.000000,25413.51,2.70,99.997,285134848,15,159193,3075,12182,4.8968250157139115e+119,0,success,run-logs/matrix/long/overloaded_run_4.stdout.txt,run-logs/matrix/long/overloaded_run_4.stderr.txt,run-logs/matrix/long/overloaded_run_4.time.txt
2026-09-08T01:15:36Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,matrix,long,regular,5,117,360,,23223.000000,23175.99,47.29,100.001,274124800,14,24481208,3074,33150,4.8968250157139115e+119,0,success,run-logs/matrix/long/regular_run_5.stdout.txt,run-logs/matrix/long/regular_run_5.stderr.txt,run-logs/matrix/long/regular_run_5.time.txt
2026-09-08T01:15:36Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,matrix,long,overloaded,5,117,360,,25506.000000,25504.54,2.62,100.005,285134848,23,159233,3093,10904,4.8968250157139115e+119,0,success,run-logs/matrix/long/overloaded_run_5.stdout.txt,run-logs/matrix/long/overloaded_run_5.stderr.txt,run-logs/matrix/long/overloaded_run_5.time.txt
2026-09-07T18:10:26Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,matrix,medium,regular,1,42,360,,8338.000000,8321.82,16.86,100.008,274104320,5,8788550,1122,11856,4.8968250157139115e+119,0,success,run-logs/matrix/medium/regular_run_1.stdout.txt,run-logs/matrix/medium/regular_run_1.stderr.txt,run-logs/matrix/medium/regular_run_1.time.txt
2026-09-07T18:10:26Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,matrix,medium,overloaded,1,42,360,,9077.000000,9078.04,1.09,100.023,285134848,8,56907,1113,4052,4.8968250157139115e+119,0,success,run-logs/matrix/medium/overloaded_run_1.stdout.txt,run-logs/matrix/medium/overloaded_run_1.stderr.txt,run-logs/matrix/medium/overloaded_run_1.time.txt
2026-09-07T18:10:26Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,matrix,medium,regular,2,42,360,,8326.000000,8308.65,17.56,100.003,274137088,3,8788608,1124,11611,4.8968250157139115e+119,0,success,run-logs/matrix/medium/regular_run_2.stdout.txt,run-logs/matrix/medium/regular_run_2.stderr.txt,run-logs/matrix/medium/regular_run_2.time.txt
2026-09-07T18:10:26Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,matrix,medium,overloaded,2,42,360,,9066.000000,9065.73,0.91,100.007,285134848,8,57136,1126,3728,4.8968250157139115e+119,0,success,run-logs/matrix/medium/overloaded_run_2.stdout.txt,run-logs/matrix/medium/overloaded_run_2.stderr.txt,run-logs/matrix/medium/overloaded_run_2.time.txt
2026-09-07T18:10:26Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,matrix,medium,regular,3,42,360,,8354.000000,8336.07,17.46,99.994,274104320,5,8788893,1135,12229,4.8968250157139115e+119,0,success,run-logs/matrix/medium/regular_run_3.stdout.txt,run-logs/matrix/medium/regular_run_3.stderr.txt,run-logs/matrix/medium/regular_run_3.time.txt
2026-09-07T18:10:26Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,matrix,medium,overloaded,3,42,360,,9093.000000,9092.13,1.05,100.002,285134848,6,56788,1114,4396,4.8968250157139115e+119,0,success,run-logs/matrix/medium/overloaded_run_3.stdout.txt,run-logs/matrix/medium/overloaded_run_3.stderr.txt,run-logs/matrix/medium/overloaded_run_3.time.txt
2026-09-07T18:10:26Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,matrix,medium,regular,4,42,360,,8394.000000,8377.01,17.36,100.004,274100224,4,8788542,1122,12522,4.8968250157139115e+119,0,success,run-logs/matrix/medium/regular_run_4.stdout.txt,run-logs/matrix/medium/regular_run_4.stderr.txt,run-logs/matrix/medium/regular_run_4.time.txt
2026-09-07T18:10:26Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,matrix,medium,overloaded,4,42,360,,9071.000000,9071.07,1.09,100.013,285134848,7,56488,1119,4073,4.8968250157139115e+119,0,success,run-logs/matrix/medium/overloaded_run_4.stdout.txt,run-logs/matrix/medium/overloaded_run_4.stderr.txt,run-logs/matrix/medium/overloaded_run_4.time.txt
2026-09-07T18:10:26Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,matrix,medium,regular,5,42,360,,8331.000000,8313.79,16.88,99.996,274108416,8,8788338,1120,11990,4.8968250157139115e+119,0,success,run-logs/matrix/medium/regular_run_5.stdout.txt,run-logs/matrix/medium/regular_run_5.stderr.txt,run-logs/matrix/medium/regular_run_5.time.txt
2026-09-07T18:10:27Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,matrix,medium,overloaded,5,42,360,,9103.000000,9103.24,0.99,100.014,285134848,8,56868,1115,4241,4.8968250157139115e+119,0,success,run-logs/matrix/medium/overloaded_run_5.stdout.txt,run-logs/matrix/medium/overloaded_run_5.stderr.txt,run-logs/matrix/medium/overloaded_run_5.time.txt
2026-09-07T15:38:39Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,matrix,short,regular,1,1,360,,196.200000,197.05,0.54,100.708,274079744,0,209385,65,313,4.8968250157139115e+119,0,success,run-logs/matrix/short/regular_run_1.stdout.txt,run-logs/matrix/short/regular_run_1.stderr.txt,run-logs/matrix/short/regular_run_1.time.txt
2026-09-07T15:38:39Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,matrix,short,overloaded,1,1,360,,217.740000,217.85,0.13,100.110,285081600,1,1475,55,130,4.8968250157139115e+119,0,success,run-logs/matrix/short/overloaded_run_1.stdout.txt,run-logs/matrix/short/overloaded_run_1.stderr.txt,run-logs/matrix/short/overloaded_run_1.time.txt
2026-09-07T15:38:40Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,matrix,short,regular,2,1,360,,197.490000,198.43,0.56,100.760,274087936,0,209372,68,278,4.8968250157139115e+119,0,success,run-logs/matrix/short/regular_run_2.stdout.txt,run-logs/matrix/short/regular_run_2.stderr.txt,run-logs/matrix/short/regular_run_2.time.txt
2026-09-07T15:38:40Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,matrix,short,overloaded,2,1,360,,215.670000,215.60,0.13,100.028,284782592,3,1494,86,92,4.8968250157139115e+119,0,success,run-logs/matrix/short/overloaded_run_2.stdout.txt,run-logs/matrix/short/overloaded_run_2.stderr.txt,run-logs/matrix/short/overloaded_run_2.time.txt
2026-09-07T15:38:40Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,matrix,short,regular,3,1,360,,194.140000,194.85,0.50,100.623,273924096,1,209400,75,263,4.8968250157139115e+119,0,success,run-logs/matrix/short/regular_run_3.stdout.txt,run-logs/matrix/short/regular_run_3.stderr.txt,run-logs/matrix/short/regular_run_3.time.txt
2026-09-07T15:38:40Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,matrix,short,overloaded,3,1,360,,213.860000,213.77,0.13,100.019,285130752,0,1487,58,110,4.8968250157139115e+119,0,success,run-logs/matrix/short/overloaded_run_3.stdout.txt,run-logs/matrix/short/overloaded_run_3.stderr.txt,run-logs/matrix/short/overloaded_run_3.time.txt
2026-09-07T15:38:40Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,matrix,short,regular,4,1,360,,194.890000,195.64,0.52,100.652,274079744,0,209364,63,271,4.8968250157139115e+119,0,success,run-logs/matrix/short/regular_run_4.stdout.txt,run-logs/matrix/short/regular_run_4.stderr.txt,run-logs/matrix/short/regular_run_4.time.txt
2026-09-07T15:38:40Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,matrix,short,overloaded,4,1,360,,217.780000,217.89,0.13,100.110,285126656,0,1485,56,208,4.8968250157139115e+119,0,success,run-logs/matrix/short/overloaded_run_4.stdout.txt,run-logs/matrix/short/overloaded_run_4.stderr.txt,run-logs/matrix/short/overloaded_run_4.time.txt
2026-09-07T15:38:40Z,ryzen7900x-32gb-wsl,12617e0f943a7b68d8334aa5477dfa403a75ca21,v7.0.0,d3c2ee7437cdb768b1f69de76287d33c539d6973,matrix,short,regular,5,1,360,,193.880000,194.51,0.54,100.603,274104320,0,209371,59,295,4.8968250157139115e+119,0,success,run-logs/matrix/short/regular_run_5.stdout.txt,run-logs/matrix/short/regular_run_5.stderr.txt,run-logs/matrix/short/regular_run_5.time.txt
