Program,Arg1,Arg2,Time,UserTime,SysTime,CPU,PeakMemoryKB,MajorFaults,MinorFaults,VoluntaryCS,InvoluntaryCS
regular_memory_stress,450,,5:28.20,328.06,0.08,99.982,181876,0,50710,2,926
overloaded_memory_stress,450,,2:52:19,10337.05,0.14,99.982,189816,0,46837,2,17925
