Program,Arg1,Arg2,Time,UserTime,SysTime,CPU,PeakMemoryKB,MajorFaults,MinorFaults,VoluntaryCS,InvoluntaryCS
regular_uniform_nodes,800,600,1:35:12,5712.17,0.65,100.014,1298024,0,323857,1,3615
regular_uniform_nodes,1200,600,6:49:03,24526.61,2.69,99.944,2912840,0,727586,1,225877
